Zip Code,City,County,PERIOD,MarketScore_hat,MEDIAN_SALE_PRICE_MOM,MEDIAN_LIST_PRICE_MOM,MEDIAN_LIST_PPSF_MOM,HOMES_SOLD,NEW_LISTINGS_YOY,MEDIAN_DOM,AVG_SALE_TO_LIST,SOLD_ABOVE_LIST,OFF_MARKET_IN_TWO_WEEKS
92407,San Bernardino,San Bernardino County,2025-07,67,0.0,-0.018644068,0.019158133,91,0.015151515,47.0,0.993126768,0.505494506,0.171171171
92408,San Bernardino,San Bernardino County,2025-08,72,-0.038461538,0.025125653,-0.026442801,13,0.285714286,29.0,0.950415247,0.384615385,0.384615385
92501,Riverside,Riverside County,2025-12,61,-0.018333333,-0.020033389,-0.052542506,37,0.0,56.0,0.995097415,0.486486487,0.2
92503,Riverside,Riverside County,2025-10,64,-0.015503876,0.001386749,0.002939426,159,-0.037433155,60.0,0.994297647,0.358490566,0.238372093
92504,Riverside,Riverside County,2025-07,74,0.011673152,-0.023076923,-0.009606299,93,0.206185567,40.0,1.000830616,0.47311828,0.361111111
92506,Riverside,Riverside County,2025-07,71,-0.010309278,-0.033986928,0.002537566,141,-0.177419355,46.0,0.989258668,0.333333333,0.321917808
92507,Riverside,Riverside County,2025-10,57,0.029045643,0.009693053,-0.013011694,96,-0.086956522,66.5,0.988195017,0.302083333,0.180952381
92508,Riverside,Riverside County,2025-09,62,-0.018757772,0.00958589,-0.004679337,79,-0.193877551,50.0,0.991566626,0.430379747,0.125
92509,Riverside,Riverside County,2025-11,70,0.025580804,-0.047692308,0.023026668,118,-0.146853147,43.0,1.000658806,0.423728814,0.203007519
92513,Riverside,Riverside County,2025-12,45,0.148529412,,,2,,56.5,0.971222872,0.0,0.0
92517,Riverside,Riverside County,2025-04,66,0.0,0.0,0.0,2,,53.0,1.0,0.0,0.5
92530,Lake Elsinore,Riverside County,2025-01,64,-0.000787975,0.012464035,-0.028035487,133,0.670103093,50.0,0.997574339,0.428571429,0.258741259
92532,Lake Elsinore,Riverside County,2025-02,52,-0.026277219,-0.030704442,0.004956933,66,0.166666667,83.0,0.995754288,0.393939394,0.168831169
92536,Aguanga,Riverside County,2025-04,49,-0.024390244,0.008376068,-0.009104107,11,0.222222222,80.0,0.97155094,0.272727273,0.2
92543,Hemet,Riverside County,2025-07,66,-0.023121387,0.03204709,-0.052404681,90,-0.3125,48.0,1.004964115,0.522222222,0.168421053
92544,Hemet,Riverside County,2025-05,75,-0.005235602,-0.01330034,0.010406827,103,0.038961039,43.0,0.997644581,0.45631068,0.363636364
92545,Hemet,Riverside County,2025-11,63,-0.028412256,0.000555926,-0.002618042,105,-0.204968944,61.5,0.994029856,0.371428571,0.23255814
92551,Moreno Valley,Riverside County,2025-06,74,0.012264151,0.005680231,0.020904135,56,0.260869565,40.5,1.002111302,0.517857143,0.333333333
92553,Moreno Valley,Riverside County,2025-06,74,-0.009345794,-0.00952381,0.0,67,0.152173913,42.0,1.004542993,0.507462687,0.34939759
92555,Moreno Valley,Riverside County,2025-06,66,0.002256303,-0.02920712,-0.026948041,110,-0.116666667,47.0,1.004790101,0.463636364,0.190476191
92561,Mountain Center,Riverside County,2025-05,47,0.279069767,-0.04,0.205801112,3,0.142857143,85.0,0.887508005,0.0,0.111111111
92562,Murrieta,Riverside County,2025-04,72,-0.007345642,1.36e-05,-0.014266603,193,0.387234043,47.0,0.995254694,0.424870466,0.351351351
92563,Murrieta,Riverside County,2025-11,67,0.000736377,0.0,-0.000237423,156,-0.073059361,53.5,0.994481814,0.346153846,0.258241758
92564,Murrieta,Riverside County,2025-09,37,0.282593857,0.0,0.0,2,,151.5,0.996878583,0.0,0.5
92570,Perris,Riverside County,2025-01,71,-0.007719673,0.0,0.038564098,73,0.101449275,38.0,0.994072197,0.438356164,0.222222222
92583,San Jacinto,Riverside County,2025-12,74,0.026666667,0.04326087,0.050290231,70,-0.240963855,44.5,0.998372028,0.528571429,0.25
92584,Menifee,Riverside County,2025-10,60,-0.007936508,-0.023090586,-0.000155732,184,0.064377682,66.0,0.992342873,0.380434783,0.172413793
92585,Sun City,Riverside County,2025-01,68,-0.010422414,0.018724808,0.000194701,81,-0.130434783,45.0,1.000756565,0.395061728,0.24
92586,Sun City,Riverside County,2025-03,60,-0.013157895,0.000247562,-0.00246878,118,0.169014085,73.0,0.990959187,0.372881356,0.290540541
92591,Temecula,Riverside County,2025-06,66,0.018543046,-0.058320561,-0.030519995,113,0.138728324,39.0,0.993751062,0.292035398,0.248120301
92592,Temecula,Riverside County,2025-12,62,-0.037654321,0.064801461,0.04635684,192,-0.238636364,73.0,0.990513699,0.317708333,0.214285714
92595,Wildomar,Riverside County,2025-09,76,-0.003007519,0.01697492,-0.016340414,45,0.078125,32.0,1.000585934,0.511111111,0.328358209
92596,Winchester,Riverside County,2025-07,67,0.01086767,0.013412065,-0.009712557,239,0.245136187,42.0,1.002426793,0.355648536,0.166037736
92606,Irvine,Orange County,2025-10,62,0.030895334,0.089349535,0.012885755,19,0.272727273,45.0,0.986716263,0.263157895,0.217391304
92610,Foothill Ranch,Orange County,2025-08,57,0.0,0.049452954,-0.004636759,35,-0.113636364,60.5,0.980314109,0.314285714,0.166666667
92612,Irvine,Orange County,2025-08,55,0.035,0.039536667,-0.028870728,60,-0.090909091,54.0,0.964645413,0.133333333,0.166666667
92618,Irvine,Orange County,2025-08,50,-0.015929936,-0.026086957,-0.028040385,166,0.053956835,71.0,0.972914021,0.108433735,0.150837989
92624,Capistrano Beach,Orange County,2025-09,66,-0.072207084,0.022193211,0.066597077,16,-0.486486487,59.0,1.010111194,0.1875,0.315789474
92625,Corona Del Mar,Orange County,2025-07,58,-0.085680751,-0.056639396,-0.088124554,67,0.186666667,47.0,0.972872997,0.104477612,0.31147541
92626,Costa Mesa,Orange County,2025-07,74,0.0,0.016393443,-0.001091142,83,-0.201834862,47.0,0.991932882,0.325301205,0.419753086
92627,Costa Mesa,Orange County,2025-11,79,0.090909091,-0.089636018,0.105541273,71,-0.195652174,46.0,1.013705718,0.394366197,0.390243902
92629,Dana Point,Orange County,2025-07,63,0.070422535,-0.013783784,-0.022462219,97,-0.106870229,45.0,0.967461273,0.134020619,0.280701754
92630,Lake Forest,Orange County,2025-01,69,-0.011676397,-0.078894674,-6.26e-05,117,0.346938776,46.0,0.991336598,0.35042735,0.352
92637,Laguna Hills,Orange County,2025-03,67,0.039042821,0.0625,0.033378937,160,-0.045248869,64.0,0.986981252,0.24375,0.345744681
92646,Huntington Beach,Orange County,2025-09,77,-0.053784861,-0.00409074,-0.020559025,148,0.053691275,40.5,1.0016013,0.412162162,0.438709677
92647,Huntington Beach,Orange County,2025-08,79,-0.020408163,-0.034205231,-0.010578103,68,-0.010638298,33.0,1.002678982,0.426470588,0.434210526
92648,Huntington Beach,Orange County,2025-07,62,0.032258065,-0.022779111,-0.017329324,111,-0.027027027,56.0,0.986154616,0.234234234,0.260162602
92649,Huntington Beach,Orange County,2025-03,71,0.0336,0.068927371,-0.014313675,73,0.397849462,42.0,0.9802924,0.164383562,0.481481482
92651,Laguna Beach,Orange County,2025-03,38,-0.020446429,0.05812835,0.007044731,74,0.631578947,108.0,0.958612014,0.094594595,0.23255814
92655,Midway City,Orange County,2025-11,84,0.358243012,-0.174438687,0.027999582,2,1.333333333,40.0,0.957570899,0.5,0.75
92657,Newport Coast,Orange County,2025-02,54,-0.257152104,-0.070458489,-0.095666896,26,0.913043478,51.0,0.972270732,0.230769231,0.342857143
92660,Newport Beach,Orange County,2025-10,59,0.171666667,0.0,-0.028174288,88,-0.104347826,62.0,0.974210843,0.136363636,0.275510204
92661,Newport Beach,Orange County,2025-05,72,0.113197425,-0.011235955,0.214900838,17,-0.340909091,42.0,0.957545712,0.117647059,0.238095238
92662,Newport Beach,Orange County,2025-10,52,-0.204545455,-0.144029171,-0.041499865,14,-0.428571429,72.5,0.977723072,0.142857143,0.277777778
92663,Newport Beach,Orange County,2025-10,48,0.027272727,-0.122036875,-0.025360418,70,0.196721312,92.0,0.970178909,0.2,0.301369863
92672,San Clemente,Orange County,2025-08,59,-0.061111111,0.017821782,-0.019208342,106,-0.194244604,61.0,0.981089437,0.216981132,0.24137931
92673,San Clemente,Orange County,2025-06,74,-0.037940379,0.004761905,0.00913329,72,-0.3,38.0,0.986177623,0.194444444,0.410958904
92675,San Juan Capistrano,Orange County,2025-10,65,-0.027838828,0.021913806,-0.003820494,75,-0.207207207,47.0,0.980188134,0.253333333,0.258426966
92676,Silverado,Orange County,2025-07,65,-0.128888889,0.420271143,-0.016065739,10,0.363636364,36.0,0.974445836,0.2,0.294117647
92677,Laguna Niguel,Orange County,2025-07,68,0.032490975,-0.052631579,0.009026632,191,-0.016877637,47.0,0.985777661,0.272251309,0.266055046
92679,Trabuco Canyon,Orange County,2025-06,68,0.045023697,-0.031189449,0.015822657,112,0.119205298,40.0,0.981396592,0.25,0.28125
92683,Westminster,Orange County,2025-09,81,-0.018181818,0.011764706,-0.013397992,89,0.097087379,33.0,1.01515413,0.460674157,0.466019418
92688,Rancho Santa Margarita,Orange County,2025-02,69,-0.058333333,0.013636364,0.004167334,84,0.235955056,49.5,0.987807012,0.357142857,0.367346939
92691,Mission Viejo,Orange County,2025-11,65,-0.015748032,0.001294417,0.035601105,101,0.051020408,52.0,0.992972193,0.257425743,0.267241379
92692,Mission Viejo,Orange County,2025-01,70,-0.022232515,0.007234432,0.002558382,129,0.23,47.0,0.993068916,0.325581395,0.34375
92701,Santa Ana,Orange County,2025-11,61,0.181208054,-0.07862069,0.062362317,37,0.177777778,64.0,0.983644519,0.243243243,0.263157895
92703,Santa Ana,Orange County,2025-08,61,0.0,0.010233161,-0.067014163,49,0.044444444,57.0,0.998284054,0.346938776,0.272727273
92706,Santa Ana,Orange County,2025-11,65,0.006396588,-0.058577406,0.041094029,31,-0.033333333,51.0,1.000891834,0.419354839,0.185185185
92707,Santa Ana,Orange County,2025-09,67,-0.018987342,0.039563609,0.032902653,31,0.239130435,41.0,0.981749708,0.258064516,0.285714286
92711,Santa Ana,Orange County,2025-06,47,0.0,,,1,,77.0,0.962278676,0.0,
92780,Tustin,Orange County,2025-12,77,-0.042194093,-0.051502585,-0.020192893,68,-0.017241379,34.0,1.00604337,0.338235294,0.454545455
92782,Tustin,Orange County,2025-06,83,0.025941423,0.006302521,0.027982333,67,-0.011764706,29.0,0.999943505,0.343283582,0.491803279
92801,Anaheim,Orange County,2025-06,76,-0.010889292,0.030143041,0.015638091,44,-0.202380952,38.0,1.000879741,0.454545455,0.34
92804,Anaheim,Orange County,2025-08,73,-0.007325668,0.041726859,0.015774165,66,-0.299145299,43.0,1.006588919,0.454545455,0.267605634
92805,Anaheim,Orange County,2025-11,64,0.01754386,0.025635328,-0.034672956,72,0.013157895,55.0,0.995997854,0.347222222,0.278481013
92807,Anaheim,Orange County,2025-09,72,-0.025404157,0.0,0.0231243,75,0.096774194,47.0,0.997771181,0.346666667,0.376470588
92808,Anaheim,Orange County,2025-08,64,0.314364641,0.120713464,0.025965146,39,-0.152542373,42.0,0.99292787,0.230769231,0.117647059
92816,Anaheim,Orange County,2025-03,63,0.166089829,0.0,0.001141917,2,,78.0,1.011439623,0.5,0.333333333
92821,Brea,Orange County,2025-09,79,-0.000869565,-0.087727273,0.019409889,59,-0.291139241,39.0,1.018826364,0.440677966,0.421052632
92831,Fullerton,Orange County,2025-12,69,0.024761905,0.103117506,-0.009797528,42,-0.152173913,51.0,0.97452964,0.261904762,0.4
92832,Fullerton,Orange County,2025-03,58,-0.025,0.039004334,-0.033424191,22,0.074074074,63.0,0.978822542,0.363636364,0.259259259
92833,Fullerton,Orange County,2025-06,79,0.001058201,0.007374005,-0.014340709,82,-0.08411215,29.0,1.009095298,0.512195122,0.352272727
92835,Fullerton,Orange County,2025-10,77,0.133333333,-0.083402836,-0.012664411,57,-0.086956522,34.0,1.002433076,0.385964912,0.4
92840,Garden Grove,Orange County,2025-11,79,0.038824764,-0.011112088,-0.02304515,53,-0.246575343,40.0,1.001499724,0.358490566,0.509090909
92841,Garden Grove,Orange County,2025-03,69,-0.024642681,-0.004065041,-0.013217727,22,0.111111111,51.0,1.00718308,0.318181818,0.423076923
92843,Garden Grove,Orange County,2025-09,70,-0.026041667,0.011176158,0.018182448,35,0.025,52.0,1.000920432,0.457142857,0.342857143
92844,Garden Grove,Orange County,2025-12,81,0.177142857,0.161815786,-0.040000103,17,-0.227272727,33.0,1.013116229,0.470588235,0.428571429
92845,Garden Grove,Orange County,2025-08,77,0.015658982,-0.021674791,0.031367655,44,0.379310345,42.5,1.016543783,0.727272727,0.311111111
92860,Norco,Riverside County,2025-04,74,-0.011494253,-0.016129501,0.01832337,41,0.820512821,42.0,0.996129787,0.512195122,0.425925926
92866,Orange,Orange County,2025-12,61,-0.032,0.043006263,-0.054015969,24,-0.071428571,48.5,0.980778112,0.208333333,0.3
92867,Orange,Orange County,2025-07,77,0.001111111,-0.031701786,-0.001239974,63,0.243243243,39.0,0.999281296,0.428571429,0.461538462
92868,Orange,Orange County,2025-08,67,0.032423208,-0.078850405,0.016119324,28,0.413793103,43.5,0.990072564,0.357142857,0.314285714
92880,Corona,Riverside County,2025-12,64,-0.026455026,-0.015649085,0.00456695,74,0.0,56.5,0.989909038,0.337837838,0.28
92881,Corona,Riverside County,2025-09,62,0.046857143,0.006221719,0.005001099,52,-0.230769231,59.5,0.982330095,0.365384615,0.210526316
92882,Corona,Riverside County,2025-02,73,0.014012739,-0.005893782,0.043031965,100,0.085106383,47.0,0.991985035,0.42,0.333333333
92883,Corona,Riverside County,2025-12,54,-0.024390244,0.028233777,0.007149553,117,-0.078571429,76.0,0.990604897,0.307692308,0.146551724
92886,Yorba Linda,Orange County,2025-02,63,0.005628518,-0.014336918,0.012289562,85,0.102272727,64.0,0.988286021,0.341176471,0.301075269
93004,Ventura,Ventura County,2025-10,67,0.021314387,-0.005714286,0.006265822,56,-0.116666667,50.5,0.991147822,0.25,0.327272727
93013,Carpinteria,Santa Barbara County,2025-07,73,0.0,0.298654056,0.099763879,28,0.615384615,36.0,0.980816578,0.357142857,0.310344828
93015,Fillmore,Ventura County,2025-10,47,-0.010135135,0.0248067,-0.010926897,35,0.153846154,65.0,0.968908785,0.171428571,0.064516129
93022,Oak View,Ventura County,2025-02,42,0.101226994,0.033707865,-0.075648514,10,0.0,92.5,0.976314102,0.1,0.214285714
93023,Ojai,Ventura County,2025-08,43,0.043555556,-0.000383846,-0.01640111,50,-0.037037037,84.0,0.97079275,0.12,0.098039216
93033,Oxnard,Ventura County,2025-12,82,0.003631082,-0.004297994,-0.009393092,44,-0.274509804,47.0,1.01001641,0.590909091,0.520833333
93041,Port Hueneme,Ventura County,2025-03,62,-0.016806723,0.001502504,0.019146894,47,0.244897959,55.0,0.984016171,0.29787234,0.265306122
93060,Santa Paula,Ventura County,2025-11,55,-0.033422869,-0.000600451,-0.002118222,52,-0.276923077,69.0,0.991468549,0.25,0.181818182
93065,Simi Valley,Ventura County,2025-07,68,-0.011764706,-0.028268551,0.000698373,175,0.054794521,53.0,0.995616445,0.354285714,0.302702703
93066,Somis,Ventura County,2025-09,51,-0.161849711,0.862745098,0.0,3,-0.5,53.0,0.97752719,0.0,0.0
93101,Santa Barbara,Santa Barbara County,2025-02,57,0.082142857,-0.069767442,0.09801105,30,0.620689655,83.0,0.966914946,0.166666667,0.387096774
93105,Santa Barbara,Santa Barbara County,2025-11,64,0.007537688,-0.002223457,-0.015536141,65,0.08,56.0,0.983372186,0.230769231,0.365079365
93108,Santa Barbara,Santa Barbara County,2025-11,41,0.025833333,0.191191191,0.007697634,52,-0.057692308,112.0,0.956927043,0.038461538,0.259259259
93109,Santa Barbara,Santa Barbara County,2025-06,72,-0.131406551,0.039078156,0.036588264,26,0.266666667,51.0,0.992860283,0.346153846,0.454545455
93110,Santa Barbara,Santa Barbara County,2025-05,76,-0.224199288,0.007569386,0.003251006,34,0.195121951,42.0,0.980855887,0.323529412,0.567567568
93111,Santa Barbara,Santa Barbara County,2025-11,69,0.075268817,-0.059065934,-0.00522876,26,-0.230769231,54.0,0.985276612,0.230769231,0.428571429
93117,Goleta,Santa Barbara County,2025-02,78,-0.003496503,-0.008961912,0.003466258,35,-0.069767442,37.0,0.998697866,0.314285714,0.485714286
93130,Santa Barbara,,2025-06,100,0.0,0.0,0.0,1,-0.5,7.0,1.025,1.0,1.0
93150,Santa Barbara,,2025-11,0,-0.297805643,0.0,,3,,282.0,0.893971241,0.0,0.333333333
93252,Maricopa,Kern County,2025-10,68,-0.027777778,0.217235617,-0.1385098,5,2.333333333,26.0,0.974929769,0.4,0.571428571
93427,Buellton,Santa Barbara County,2025-05,70,0.091854419,0.060652009,0.006591509,10,-0.1,39.5,0.983193318,0.1,0.4
93434,Guadalupe,Santa Barbara County,2025-08,68,-0.033333333,-0.006279435,0.0,7,0.0,23.0,0.991777299,0.285714286,0.181818182
93436,Lompoc,Santa Barbara County,2025-07,78,0.019541206,-0.01293823,-0.004435761,87,-0.210884354,33.0,0.989768535,0.379310345,0.40625
93441,Los Olivos,Santa Barbara County,2025-08,12,0.0,-0.109375,-0.053087382,1,2.0,148.0,0.91810585,0.0,
93455,Santa Maria,Santa Barbara County,2025-10,77,-0.006896552,-0.019676787,0.00364723,127,-0.190082645,31.0,0.99214614,0.362204724,0.35042735
93458,Santa Maria,Santa Barbara County,2025-05,82,-0.021462639,-0.015873016,0.056438362,40,-0.225,37.0,0.9953249,0.5,0.444444444
93460,Santa Ynez,Santa Barbara County,2025-12,43,-0.072164948,0.29011415,0.022458319,9,0.9,87.0,0.947817154,0.222222222,0.181818182
93463,Solvang,Santa Barbara County,2025-12,60,0.12244898,-0.018902891,0.0,19,0.25,49.0,0.966380431,0.157894737,0.272727273
93516,Boron,Kern County,2025-04,48,-0.491242038,-0.174757282,0.0,4,-0.363636364,86.0,0.985671825,0.25,0.25
93532,Lake Hughes,Los Angeles County,2025-06,53,0.0,-0.006944444,0.03050487,11,-0.444444444,75.0,0.951762988,0.272727273,0.166666667
93534,Lancaster,Los Angeles County,2025-10,66,-0.035294118,0.002352941,0.006947849,101,-0.144736842,46.0,0.996943401,0.455445545,0.14953271
93543,Littlerock,Los Angeles County,2025-03,53,0.142857143,0.008080808,0.022702375,21,0.689655172,65.0,0.970118651,0.380952381,0.137931035
93544,Llano,Los Angeles County,2025-09,71,0.0,0.186695279,-0.050570545,5,-0.5,22.0,0.945654044,0.6,0.1
93550,Palmdale,Los Angeles County,2025-09,71,0.0,0.022111111,-0.024505245,124,-0.102857143,41.0,0.993354132,0.475806452,0.237037037
93551,Palmdale,Los Angeles County,2025-03,65,0.0,-0.030694669,-0.008763149,116,0.189349112,54.0,0.994038082,0.413793103,0.248366013
93552,Palmdale,Los Angeles County,2025-07,67,0.0,0.0,0.008827555,76,0.164705882,48.5,1.004883988,0.513157895,0.195121951
93553,Pearblossom,Los Angeles County,2025-10,34,0.01814301,0.030066815,0.046720229,5,0.0,113.0,0.989101893,0.2,0.0
93562,Trona,San Bernardino County,2025-03,11,0.178947368,-0.182697115,-0.129900641,4,1.0,165.5,0.939612305,0.0,0.285714286
93563,Valyermo,Los Angeles County,2025-04,97,,,,1,,9.0,0.942857143,0.0,1.0
93591,Palmdale,Los Angeles County,2025-05,72,0.077922078,0.022755689,0.075925926,25,0.37037037,37.0,0.995403973,0.48,0.238095238
